,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336
2024-08-01 00:00:00,0.0012676904983469051,0.00032740038335958305,0.01632656793411696,0.014450636773996588,3.298592727142779,0.01836687089250505,0.018477671115116674,0.08613162190243664,0.025923398385434913,0.18389104371560422,0.11954295036597672,1.3550495578267407,0.019580380544220788,8.227428295850668e-09,-0.0008340726705817617,0.7478159043812466,0.14921032875558368,0.2340820337100153,0.6338122568509978,0.023917857963560153,1.5470761986689365,0.1041285663705673,4.4454067883296124,1.2942054513769268,1.2950954007173137,0.20419870055791375,2.7375974205022557,1.9137437025986765,0.5205384628082863,0.701497198764243,0.00016358980142232085,0.0010558474599706158,0.024821615705496493,0.06143565460337217,0.010474626116251386,0.03254702461340976,0.02954162659766148,0.013949690948920998,0.06291460549084764,4.5015018053846525,0.8997807310276323,0.034230993011393,0.0039019702375070312,0.0002674385807055447,0.08945997376641841,0.11142709048870271,0.32925095845303015,0.4287485275603131,0.03131757208203916,0.08987809160645707,0.014473415963752238,0.05239374713623331,0.022490473859130205,0.006816999600964749,0.041530587131131225,2.1968344246348994e-05,0.03846960091851995,0.004829482292506729,0.012957486124931989,0.0,0.0015336105494063578,3.8979895535706e-05,0.08666109079057016,0.0006350582476012442,0.0006782865216620092,0.20590539426014376,0.9590545714888601,0.15784264749260268,0.33567980292704136,0.511798869489117,0.0008284225811389405,0.0005550626178775301,0.00024147128692202118,0.0001668517390636636,1.666869591320054,0.00012699047266994483,0.01942771078631612,0.3074334110912517,0.001768497641208793,0.05730127309271832,0.1506251497637568,0.6546168640591545,1.1528009800040602,0.006627179320559182,0.009179848264138531,0.31869561549647557,0.010118504204605545,0.28159796023154704,0.007452603733747295,1.363996948543159,0.001920614248811778,1.7420586933904427,0.017430826731114738,0.004229427701854779,0.011030267593898252,0.06302600037105968,0.020429430437622204,0.15962482780355317
2024-08-01 01:00:00,0.0011878949704141836,0.0002971667169838542,0.015434651345636173,0.014010800794326796,3.310508964085703,0.01836687089250505,0.018620673651954626,0.08653071203656548,0.02841619356664631,0.1926057351338525,0.11954295036597672,1.348642104700784,0.017801127850280693,1.732145497747119e-08,-0.002802003319217834,0.7280607516116482,0.1509875291257981,0.23252772105753675,0.6316740914088536,0.023581216100470506,1.5693789432980796,0.10806165667405196,4.428253061206383,1.2942054513769268,1.2778399074060791,0.21946576627548797,2.7353491713697036,1.9102937626415064,0.5945325835859804,0.701497198764243,0.0001526148310653183,0.0009730265663977069,0.024821615705496493,0.061400029024838695,0.010460695326550263,0.030570035855395937,0.02753394820900563,0.013180022509019451,0.05137761856611328,4.441795984878155,0.8564265301689783,0.03468977038183366,0.003740348633664412,0.00022677446930703817,0.09002193104174572,0.1107925556243908,0.34064878414175476,0.4278933664154611,0.03131757208203916,0.0890318557702849,0.014117186849449112,0.05248536663782552,0.022490473859130205,0.005196435320814192,0.042240486801156774,1.9055225349751652e-05,0.03919695416612739,0.004495252254497445,0.01216541021571406,0.0,0.0014861932468703803,3.643963219386361e-05,0.08652520977158523,0.0005225226903295052,0.0008163133612593682,0.20590539426014376,0.9488781444515758,0.15784264749260268,0.33567980292704136,0.511798869489117,0.0008181504025874447,0.0005550626178775301,0.0001991111406085068,0.00015448307263070152,1.6455972886626231,0.0001182628100414979,0.018624297246152027,0.3043289333867068,0.0012654759188311033,0.05774617235941444,0.1525034758447136,0.645939190716477,1.1001809491021342,0.0064984567154842835,0.009208028115954286,0.31869561549647557,0.010051235278885334,0.28159796023154704,0.007049208617386737,1.3406143546418576,0.0018559961293697174,1.6644026022203648,-0.015762307636320874,0.004100710085596915,0.013561579086201371,0.0591529274183529,0.021045555212682563,0.15962482780355317
2024-08-01 02:00:00,0.0011605134289574836,0.00022195351978989878,0.014788050734894125,0.013920173789708461,3.2801915033197737,0.016038450268502435,0.016086564911544324,0.09598863672570995,0.026871010728209146,0.20086302990438168,0.11422161411207364,1.3292979802537515,0.017451900350768795,1.4775490677973773e-08,0.020846463039420962,0.7170529454423183,0.1628328236846829,0.21315277949084538,0.604693410245338,0.02340865215589542,1.5191555761309798,0.08819605063748781,4.408994869059721,1.2804379172999352,1.2521017478974037,0.21577834011917946,2.7280460669426914,1.855042148477424,0.5872793620387182,0.6997682734751117,0.0001526148310653183,0.0009280267691151509,0.024821615705496493,0.062427406366455974,0.01400709125920655,0.02876383935794152,0.026802890177714887,0.012494461953594917,0.048893497095899366,4.405544687521961,0.8564265301689783,0.03283836780920993,0.0036589441184721183,0.000197407801402687,0.09191040502693773,0.10536235847798356,0.3376117591254919,0.4280405716333564,0.031319029270338715,0.08317052488746686,0.014193193485859094,0.05256122098386482,0.022231698900109256,0.00535301322098193,0.04220863506128057,1.7313508134202133e-05,0.05874776480965403,0.004405675851553901,0.012865643919957105,0.0,0.0013049457724403635,3.4434956683505096e-05,0.08878132772048995,0.0004421663080509611,0.0009160820108921181,0.2072689228057798,0.9258258894562256,0.15784264749260268,0.3346827664058173,0.48936360093792297,0.0008181504025874447,0.0005573461276186203,0.00017482413848678656,0.00014327862905554707,1.543611529397917,0.00011024351059616009,0.01767629019912468,0.29542031803074015,0.001178934947294003,0.05790780305923859,0.1548897741747114,0.6061388362560871,1.2048412960220598,0.007092154157485973,0.009335199924869867,0.28571616823453155,0.01009745251956447,0.28825261154591697,0.0068628282429081845,1.3338383510484033,0.0018364648458330122,1.6638218985070663,0.0035828918742779364,0.004069506760997501,0.013249328112301709,0.06559825403718973,0.02187140292586475,0.1592694398086365
2024-08-01 03:00:00,0.0012395469237813867,0.00021537609938106293,0.014570166825169645,0.014048306040104897,3.2801915033197737,0.013752428397831055,0.01576791961207858,0.19403827579922045,0.02543579353089991,0.2141023704601543,0.11757804695421319,1.3130103890843103,0.016795015544084076,1.4775490677973773e-08,0.01168177013297196,0.7153714881176835,0.16433388461034523,0.20994514940809633,0.6205813201634194,0.02340865215589542,1.55402592544163,0.08662829837184355,4.349147528830014,1.2798315369645497,1.2566544926646006,0.2381782547588902,2.6958022063693536,1.8992349526670977,0.5680372361428292,0.6997682734751117,0.00015108937643255592,0.0008912094419735219,0.024798193898732074,0.06426940848838045,0.03178156963798934,0.028234362410330675,0.02619956552645701,0.012258036949765424,0.04858129532313448,4.335553098639314,0.847413959526958,0.031559641292141005,0.0036727891862408306,0.00019519644617151756,0.08998439789150263,0.10897993451392837,0.3376117591254919,0.4260254357578114,0.031319029270338715,0.08487491363666465,0.01667773981235752,0.052543120415504116,0.022218288998849447,0.0049803919308119135,0.044445021593313136,1.4923356336357313e-05,0.10139027360381205,0.004397374246911192,0.012976299126594365,0.0,0.0013049457724403635,3.4434956683505096e-05,0.08717869789312432,0.00043721666533455707,0.00046611884625117527,0.20819865801400936,0.9258258894562256,0.1745431496254527,0.33960423473883555,0.49649023973344913,0.0008181504025874447,0.0005643202365775261,0.00017442682352966827,0.00014030811716652077,1.543611529397917,0.00010701953239775311,0.01743700598391484,0.2848706685108368,0.0011564832621268784,0.05797082736251977,0.15515267903726784,0.5994862497298189,1.2379317607390727,0.007086863475311622,0.00951625224027767,0.315879530737111,0.00991359299735794,0.2858528781680855,0.006372513049786509,1.3217352468283712,0.0017665055726111063,1.6638218985070663,0.005369842228096142,0.003959895540391049,0.013249328112301709,0.0661884123641731,0.020345450962664685,0.1575253434414052
2024-08-01 04:00:00,0.0011317326613193945,0.00021251701439783054,0.014570166825169645,0.013774717619973623,3.2801915033197737,0.013873771143114302,0.0146388090497748,0.2491112502607403,0.025331702949286734,0.22042009822791558,0.285051643634063,1.3130103890843103,0.016390585581870797,3.316682814395861e-07,0.06053315230452593,0.7153714881176835,0.18188764939520158,0.2090023357841815,0.6198956777126521,0.024344277508850886,1.513421081799394,0.08155232302462265,4.349147528830014,1.2904771700984619,1.2566544926646006,0.24260999711164144,2.6920066779481577,1.8697336883425837,0.5610546341499424,0.7028316298308143,0.00015108937643255592,0.0008605469062247192,0.024876644069256226,0.07297494813316034,0.034791026718376916,0.027983884015041517,0.026041927837802945,0.012258036949765424,0.04813139354754502,4.219331110123567,0.8515907556170945,0.0543138794047369,0.0036522776100142325,0.0001927462590009166,0.1008987780613995,0.11310370757245522,0.3415416114664343,0.4260254357578114,0.031495474131247696,0.1263504050253843,0.03986298121624051,0.05367224857835152,0.02228861970284965,0.004973059311364598,0.04560259374387206,1.6109797499329095e-05,0.12438196908111232,0.0043744832494107926,0.013740348598246738,0.0,0.0013468245747923105,3.4434956683505096e-05,0.08979257151846051,0.00043721666533455707,0.0003616552350690512,0.20893850980057777,0.9248150322876834,0.1741233700083618,0.3391265011933331,0.5057689652574473,0.0008181504025874447,0.0005617570415697823,0.00016334209772742272,0.00014013638066661264,1.543611529397917,0.00010701953239775311,0.017591433246847647,0.2888204948888888,0.0011584470518569698,0.05797082736251977,0.15545154003358055,0.6006897344655014,1.2631357302028887,0.007289578511625276,0.009346595078673893,0.31032839255197625,0.010104687519726508,0.2723478611187451,0.0063930870465694675,1.255132231647065,0.0017677058613763657,1.6638218985070663,0.004420003030530635,0.0039647266920471765,0.012136843986454714,0.061264180047455215,0.0221779284319035,0.15708845150674727
2024-08-01 05:00:00,0.0011236646259359508,0.00021573480238611063,0.014373039114172564,0.013777269307309445,3.2113674901730915,0.013873771143114302,0.0146388090497748,0.27966803118107775,0.02562910225704422,0.22615763967625158,0.46057442456338404,1.3076405463974836,0.016413393521754503,4.161084803653604e-07,0.1547265064715454,0.7260397166962199,0.7425284274048324,0.18980720743818943,0.606778814476273,0.023755794877153576,1.4404447233395339,0.06119027651626302,4.291624996514584,1.2976756562309422,1.291786436025786,0.261885634245358,2.8939046688688816,1.8187933312645392,0.5716408936456818,0.7178206051168023,0.00015000443474256922,0.0008152298339469244,0.024766072035666182,0.0933710839261194,0.03906016346497933,0.028400268654276563,0.02529318515867906,0.012103931971788691,0.04844688106148311,4.156730231989622,0.8449989350438692,0.0799322806334061,0.0036056722556198585,0.0001927462590009166,0.21920340615541703,0.13254315284607956,0.338552493104021,0.42246558495508757,0.04824457512968247,0.19191945201377347,0.06447863085247794,0.04999986616597146,0.038214149651243555,0.004480166980335195,0.045960239315485985,1.6144750882563338e-05,0.13199793341360364,0.0044752309604511945,0.012259605948990076,0.0,0.001615287117309276,3.4434956683505096e-05,0.0932914562763005,0.0004443457873025527,0.0003816048957588517,0.21458409749884488,0.9183591680984242,0.140618154701543,0.3787772826923996,0.5730683839599287,0.0008069470745535004,0.0005293409699251534,0.00016057685704101823,0.0001369037467433231,1.5398952946373976,0.00010701953239775311,0.018094096406647626,0.28198959826316694,0.0012866463808980612,0.05779394973600547,0.15606504455364378,0.6221518706267011,1.5308926496001873,0.007148750798786919,0.009346595078673893,0.30282835275797354,0.03041073904119851,0.3122653766787335,0.011076622543584292,1.2248060273206312,0.001917737542510065,2.3053946186381076,0.004420003030530635,0.004031685257447718,0.03571847928716954,0.05820265462099981,0.02109917637168398,0.16511002666747962
2024-08-01 06:00:00,0.0012094181441294047,0.00021446134925637563,0.015524470673926812,0.013755616824203534,3.0419074970633546,0.01565962238170596,0.01478543222130549,0.2782555860899977,0.035410236116847016,0.24472085679698813,0.6216735923872125,1.265908230742777,0.017234562911417527,4.161084803653604e-07,0.35619241929652196,0.7234516546587811,0.8287041888373659,0.14962436469046836,0.6233958967008413,0.026568885313744264,1.5193668406131218,0.0697509541646222,4.26676203612995,1.2988062299951624,1.303050031407717,0.6461599674001434,3.5911161771692504,1.888212959386624,0.637345774334898,0.7601196519432816,0.0001611607337993877,0.0008020990282422698,0.024913126037659408,0.16684429684275523,0.04205924608502603,0.029266369591432292,0.02797994334028594,0.012808148148665774,0.0516882298269422,4.162562454572543,0.8471730863622589,0.09220423232210578,0.00379714259222072,0.00019924264440072343,0.35507066765882656,0.14013365575211398,0.338552493104021,0.40064819985625094,0.0784879273655181,0.19875111294375158,0.06286026780049427,0.052049507123409534,0.04540354279102643,0.004348053725355917,0.05317613448360238,1.6144750882563338e-05,0.11847438956138849,0.004282722903348939,0.011872664115886191,0.0,0.0016985816679963113,3.533835569266099e-05,0.11133515103426789,0.00041843490651773173,0.0003837339379046143,0.22483715061184745,0.9406997709645203,0.1498790348900795,0.4216394152935091,0.6638835321183704,0.000810526283037941,0.0005383367495342082,0.00017170242348326536,0.000133480292962068,1.8376658182094203,0.00010440913870385146,0.021420298314076776,0.2640160896887409,0.001305590231677952,0.057232521615283034,0.1555813960349236,0.7280239362589773,1.8819423500241015,0.007655140074605851,0.009369926765418219,0.30343832062082604,0.0429432742273609,0.8683110124672314,0.02606993273250731,1.334832955088404,0.0019297250737747922,3.4220867089815115,0.23121048609503875,0.004252137704325319,0.027505015798295177,0.06358817544794236,0.026944264817125745,0.18383776718722608
2024-08-01 07:00:00,0.0014959429474722288,0.0002496705150447483,0.018026083708034185,0.015294884407508123,3.2106130442038396,0.020795322345584625,0.014791235335207785,0.27355164990360803,0.048387746037637305,0.25330732490029395,0.633922326783136,1.2834522318809722,0.020135377723476122,4.161084803653604e-07,0.35514678230444546,0.7636083935360448,0.8254872847119095,0.1539301535630797,0.6141326084002111,0.02707604478008576,1.7721321264937702,0.06770695988216738,4.257018594879169,1.6528787361017105,1.286519616423349,0.7572480879204514,3.615922137980583,2.0245937821937043,0.6430470286387583,0.9208121721006426,0.00019973710358886236,0.0009036756511795652,0.026207575699021088,0.1570156760108728,0.03807766759707737,0.034099466859229606,0.03296631765789823,0.013911472918178007,0.07267066410111321,4.123128084474762,0.9266087493167992,0.08490782867437548,0.004162178280329541,0.00020514671771635883,0.3883991965706125,0.13876467323352273,0.34234956859049276,0.40136057659373353,0.09509602745473003,0.18186466320154154,0.0630681754510016,0.0838973862343449,0.0510764957724416,0.004370752929552349,0.05465916501917443,1.809783254987243e-05,0.14400750321913666,0.005747585801202144,0.016050150791073553,0.0,0.0015805900214452546,3.5950939789440726e-05,0.12675896113985186,0.0005258766696972653,0.0006459635281596654,0.22844159161062635,0.9468793791180264,0.1713273668564281,0.424801050798467,0.6997255993525116,0.000978023181002862,0.0005893665251329611,0.00018672502676696367,0.00016216350520447355,1.8578788786500775,0.00014621977631253265,0.023142304993776657,0.47226213412115864,0.0012659265012547381,0.012303330861378825,0.13651643870174324,0.9559810300620399,1.9204972841926138,0.004262311351621408,0.003852354617762429,0.3035129763578585,0.045177377782168085,0.8683110124672314,0.02945209031725988,1.3406614836730772,0.0021446804218075927,3.3307516554583385,0.1739337833355803,0.00431701291905174,0.025228591640938818,0.06563031174342687,0.0324349203344586,0.199557363305103
2024-08-01 08:00:00,0.00452760569193484,0.0003519793577002025,0.023596883682442032,0.017713999789335227,3.2078661716063435,0.024684706199032853,0.014574351750000544,0.27079953055236156,0.052567652723072456,0.24861992953076298,0.6440240552643307,1.431518188881466,0.02211637676298862,5.887505176385519e-07,0.3554803934484967,0.7774732840581529,0.8065904868715682,0.1611349182495637,0.5318250441692297,0.02681785597239314,1.8674938592793255,0.06770695988216738,4.316889090295621,1.8044733941801656,1.1905464825450498,0.7824138991921896,2.9470830909420083,2.027512589391027,0.6460821003870868,0.9262065819860318,0.00029390170544435485,0.0010531985121616802,0.028644181740154605,0.14059747363498926,0.030978429956049502,0.03703146858004172,0.04808507338862235,0.014410848893419936,0.09220767461498657,4.036398380524993,0.9394668462231002,0.07604732448325276,0.004590733965814785,0.0004790386247694214,0.3827932721172808,0.14070406105681682,0.339778837555969,0.3772738488632827,0.09900173008966097,0.22791808847913175,0.06021458420994267,0.07956367042123787,0.04834663222753596,0.008501978125137356,0.045153723683005104,5.4579289483946566e-05,0.1605734330469764,0.0169527577208809,0.017840049110852286,0.0,0.0007866455367419043,0.00011639003344573777,0.14182123211806857,0.0012303378500240487,0.003037432622016774,0.22854228571653834,0.9550282665472882,0.18417344549375936,0.42970879428381265,0.7073370516561103,0.003257946915071079,0.0009912429429429963,0.0004668641598944974,0.0003046265043191808,1.6787405657133925,0.0005648908154364863,0.04654328594335022,0.5694918200429363,0.0018054928276971345,9.66488977025106e-05,0.013645698167171845,0.7601255079868636,1.928979633630611,0.005713676851338123,0.0012536322691840945,0.21308125669300745,0.042436042225798415,0.8991071058810063,0.03516865104278857,1.345149094978948,0.0033551452351231682,1.615162112898112,0.20230920415049533,0.008864512312106509,0.0376562845129368,0.08036721349442012,0.03522016207474204,0.18287301694652167
2024-08-01 09:00:00,0.004049750480894477,0.0003325320087448283,0.021801095779008267,0.01946987965371765,3.160964125627549,0.028969476702882063,0.016530895011626693,0.24657115412768726,0.048600760329192354,0.23871013475369257,0.6176014798109315,1.5232362872741323,0.023115911571571883,9.037048422166605e-07,0.3336222434868694,0.7763854691699649,0.8085815197272752,0.1559987755112672,0.4023096062629196,0.027503159241168834,1.7535675372560868,0.07559482426062795,4.38315297063427,1.8584983566633695,0.9344201877437704,0.5995259294649026,2.4165774245657237,1.9327501676105636,0.6326475592593842,0.9773837043917164,0.00027114803269560634,0.0010668284226237608,0.031133026924944466,0.13441294864488515,0.03464158321963191,0.0380704362753763,0.05612447583430972,0.014876466111407046,0.1030000578313863,3.691550194229959,0.9798741840984632,0.09296150574406886,0.005506691623014412,0.0005082304261215754,0.3669248857106799,0.09914885025578822,0.31773273236233146,0.3058487721843688,0.08295117081559616,0.2193652001891231,0.05764956553792929,0.07131451903121507,0.051176664614372806,0.009030387567366233,0.04483647670003358,4.064540023639991e-05,0.12263845716464104,0.01839753313778516,0.016213702090240274,0.0,0.0002840962383174885,0.00012652126238243638,0.15108811582258258,0.0013955744969712787,0.004158734928081404,0.22919973026683552,0.9867877645180734,0.1703710440125658,0.42832594522079975,0.7111912525310472,0.0034790277672921486,0.0009229823841227195,0.0005015048714196665,0.00038211726254450384,2.0025533865918987,0.0006115371413078252,0.045026458442073376,0.5596123062707284,0.002199832825745026,9.118577135319267e-05,0.00019330471681902218,0.7676098751142096,1.924080133574527,0.005080981882962156,0.0014842071824316741,0.1736106320429126,0.0368323400647043,0.8815884758523753,0.03667175936233578,1.2512070552487682,0.003264590208097219,0.8461720620831366,0.20691423368976383,0.00870290148172566,0.03837128558680266,0.08348633811384482,0.033070920192844765,0.1360544981158512
